community;code;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;Axis1;Axis2;Axis3;genus;sp;sub_sp;recruit_sp;perc_90_dist2d;perc_90_pca1;perc_90_pca2
8;SNEV08;37.043028;-3.526278;Helianthemum_apenninum_suffruticosum;open;3;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Helianthemum;apenninum;suffruticosum;Helianthemum apenninum;1.07933656025174;-1.00843135387935;0.69550193273433
9;SNEV09;37.139861;-3.481917;Salvia_lavandulifolia_vellerea;open;3;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Salvia;lavandulifolia;vellerea;Salvia lavandulifolia;0.0163219468928741;0.395537166300867;1.53427418268296
9;SNEV09;37.139861;-3.481917;Teucrium_similatum;open;23;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Teucrium;similatum;NA;Teucrium similatum;0.073290069206337;0.368848376462883;1.45567520595437
9;SNEV09;37.139861;-3.481917;Genista_cinerea;open;3;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Genista;cinerea;NA;Genista cinerea;1.48035598337619;-0.993413221870473;1.03074937080541
9;SNEV09;37.139861;-3.481917;Bupleurum_spinosum;open;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Bupleurum;spinosum;NA;Bupleurum spinosum;0;0.403707518003355;1.52014438072287
9;SNEV09;37.139861;-3.481917;Santolina_chamaecyparissus_chamaecyparissus;open;1;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Santolina;chamaecyparissus;chamaecyparissus;Santolina chamaecyparissus;0;0.403707518003355;1.52014438072287
9;SNEV09;37.139861;-3.481917;Thymus_mastichina_mastichina;open;2;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Thymus;mastichina;mastichina;Thymus mastichina;0.905082602080765;1.29743682784944;1.66305147400843
9;SNEV09;37.139861;-3.481917;Rhamnus_saxatilis;open;2;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Rhamnus;saxatilis;NA;Rhamnus saxatilis;0;0.403707518003355;1.52014438072287
9;SNEV09;37.139861;-3.481917;Lavandula_lanata;open;3;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Lavandula;lanata;NA;Lavandula lanata;0.573676872799195;0.890245593724407;1.82409479651189
9;SNEV09;37.139861;-3.481917;Linum_suffruticosum;open;7;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Linum;suffruticosum;NA;Linum suffruticosum;0.157016502273505;0.521479627388262;1.62398999804606
9;SNEV09;37.139861;-3.481917;Teucrium_webbianum;open;8;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Teucrium;webbianum;NA;Teucrium webbianum;0.191089475625248;0.401309705107198;1.71121881173876
9;SNEV09;37.139861;-3.481917;Ulex_parviflorus_parviflorus;open;7;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Ulex;parviflorus;parviflorus;Ulex parviflorus;0.693004411090088;0.95606030993565;1.10162137414507
9;SNEV09;37.139861;-3.481917;Staehelina_dubia;open;1;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Staehelina;dubia;NA;Staehelina dubia;1.42994989922723;-0.410487889625729;0.344626387455351
9;SNEV09;37.139861;-3.481917;Helianthemum_cinereum_rotundifolium;open;16;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;0.277834466177128;0.568410089191661;1.74389659554965
9;SNEV09;37.139861;-3.481917;Fumana_ericoides;open;1;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Fumana;ericoides;NA;Fumana ericoides;0.493110643362169;0.883467111959105;1.6341129667651
9;SNEV09;37.139861;-3.481917;Rosmarinus_officinalis;open;1;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0.458978448150872;0.662020532740904;1.89953283901355
9;SNEV09;37.139861;-3.481917;Anthyllis_tejedensis_tejedensis;open;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Anthyllis;tejedensis;tejedensis;Anthyllis tejedensis;0.584960003182568;0.720886768266246;1.02864104550934
9;SNEV09;37.139861;-3.481917;Alyssum_serpyllifolium_serpyllifolium;open;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;0.147126204946071;0.446867783288755;1.66079754166256
9;SNEV09;37.139861;-3.481917;Arenaria_armerina_armerina;open;2;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Arenaria;armerina;armerina;Arenaria armerina;0.0282177696281683;0.375535124509719;1.52174399556029
9;SNEV09;37.139861;-3.481917;Ptilostemon_hispanicus;open;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Ptilostemon;hispanicus;NA;Ptilostemon hispanicus;0.120778143105746;0.441972029202169;1.4055879010511
10;SNEV10;37.112889;-3.454472;Rosmarinus_officinalis;open;43;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0.917019343114011;0.662020532740904;1.89953283901355
10;SNEV10;37.112889;-3.454472;Teucrium_similatum;open;5;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Teucrium;similatum;NA;Teucrium similatum;0.470181909396317;0.0517357534863345;1.38364453716037
10;SNEV10;37.112889;-3.454472;Salvia_lavandulifolia_vellerea;open;1;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Salvia;lavandulifolia;vellerea;Salvia lavandulifolia;0.19690449945253;-0.0458921189907013;1.75425868024249
10;SNEV10;37.112889;-3.454472;Helianthemum_cinereum_rotundifolium;open;29;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;0.811188732883701;0.568410089191661;1.74389659554965
10;SNEV10;37.112889;-3.454472;Coris_monspeliensis_monspeliensis;open;2;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Coris;monspeliensis;monspeliensis;Coris monspeliensis;0.906727659366912;0.663375213125658;1.71724894917371
10;SNEV10;37.112889;-3.454472;Linum_suffruticosum;open;7;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Linum;suffruticosum;NA;Linum suffruticosum;0.668449034364644;0.423962798250454;1.70209047899061
10;SNEV10;37.112889;-3.454472;Lavandula_lanata;open;10;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Lavandula;lanata;NA;Lavandula lanata;1.0716700167095;0.810895319320952;1.94587921930642
10;SNEV10;37.112889;-3.454472;Fumana_procumbens;open;1;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Fumana;procumbens;NA;Fumana procumbens;1.39827158508496;-1.31352940514355;0.850953589259825
10;SNEV10;37.112889;-3.454472;Ulex_parviflorus_parviflorus;open;3;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Ulex;parviflorus;parviflorus;Ulex parviflorus;1.36300474937864;0.95606030993565;1.10162137414507
10;SNEV10;37.112889;-3.454472;Argyrolobium_zanonii_zanonii;open;0;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Argyrolobium;zanonii;zanonii;Argyrolobium zanonii;1.05922491198175;-0.345635130993362;0.695961035643626
10;SNEV10;37.112889;-3.454472;Helianthemum_apenninum_suffruticosum;open;5;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Helianthemum;apenninum;suffruticosum;Helianthemum apenninum;1.30330444066774;-1.00843135387935;0.69550193273433
10;SNEV10;37.112889;-3.454472;Thymus_mastichina_mastichina;open;3;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Thymus;mastichina;mastichina;Thymus mastichina;1.54022078890684;1.29743682784944;1.74062315528223
10;SNEV10;37.112889;-3.454472;Thymelaea_pubescens_elliptica;open;1;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Thymelaea;pubescens;elliptica;Thymelaea pubescens;0.0721380737601456;-0.1747808033675;1.72602199803114
10;SNEV10;37.112889;-3.454472;Polygala_rupestris;open;1;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Polygala;rupestris;NA;Polygala rupestris;1.44641965109739;1.09189875178133;1.19265561342313
10;SNEV10;37.112889;-3.454472;Quercus_rotundifolia;open;0;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Quercus;rotundifolia;NA;Quercus rotundifolia;0.584360792200315;0.341399238820578;1.76573892905909
11;SNEV11;37.112667;-3.435472;Salvia_lavandulifolia_vellerea;open;6;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Salvia;lavandulifolia;vellerea;Salvia lavandulifolia;0.985554882937014;-0.0458921189907013;1.75425868024249
11;SNEV11;37.112667;-3.435472;Helianthemum_cinereum_rotundifolium;open;42;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;1.58205230194915;0.568410089191661;1.97189157458876
11;SNEV11;37.112667;-3.435472;Linum_suffruticosum;open;1;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Linum;suffruticosum;NA;Linum suffruticosum;1.45724185046943;0.423962798250454;1.70209047899061
11;SNEV11;37.112667;-3.435472;Linum_narbonense;open;1;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Linum;narbonense;NA;Linum narbonense;1.03919161672971;-0.0523959020947739;1.54663784011094
11;SNEV11;37.112667;-3.435472;Vella_spinosa;open;1;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Vella;spinosa;NA;Vella spinosa;0.310225034531195;-0.703163509686625;1.93823625410449
11;SNEV11;37.112667;-3.435472;Erinacea_anthyllis_anthyllis;open;17;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Erinacea;anthyllis;anthyllis;Erinacea anthyllis;0.159054021434262;-0.886876775958147;1.84575603936802
11;SNEV11;37.112667;-3.435472;Teucrium_capitatum_capitatum;open;5;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Teucrium;capitatum;capitatum;Teucrium capitatum;1.93899845700608;0.92427477912868;1.86957048484484
11;SNEV11;37.112667;-3.435472;Thymelaea_pubescens_elliptica;open;1;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Thymelaea;pubescens;elliptica;Thymelaea pubescens;0.865995900552841;-0.1747808033675;1.72602199803114
11;SNEV11;37.112667;-3.435472;Lavandula_lanata;open;1;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Lavandula;lanata;NA;Lavandula lanata;1.82426241212028;0.810895319320952;1.94587921930642
11;SNEV11;37.112667;-3.435472;Quercus_rotundifolia;open;0;57.67;42.33;Sierra Nevada, high-elevation limestones (Granada 3)  ;-1.01336336050769;1.94218905064217;-1.24466257369733;Quercus;rotundifolia;NA;Quercus rotundifolia;1.36620508926932;0.341399238820578;1.76573892905909
12;SNEV12;36.927583;-3.354028;Ulex_parviflorus_parviflorus;open;6;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Ulex;parviflorus;parviflorus;Ulex parviflorus;0.307194994423266;0.95606030993565;1.10162137414507
12;SNEV12;36.927583;-3.354028;Cistus_albidus;open;21;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Cistus;albidus;NA;Cistus albidus;0.792190352718932;1.46963163705415;0.944987518136275
12;SNEV12;36.927583;-3.354028;Genista_umbellata_equisetiformis;open;4;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Genista;umbellata;equisetiformis;Genista umbellata;0.676439943851136;1.34247592368723;1.76633758783826
12;SNEV12;36.927583;-3.354028;Thymus_baeticus;open;1;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Thymus;baeticus;NA;Thymus baeticus;1.51110257765214;2.30888452071354;1.38783493789497
12;SNEV12;36.927583;-3.354028;Lavandula_stoechas;open;8;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Lavandula;stoechas;NA;Lavandula stoechas;0.307875706698136;0.836099001130695;1.67050925299833
12;SNEV12;36.927583;-3.354028;Quercus_rotundifolia;open;2;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Quercus;rotundifolia;NA;Quercus rotundifolia;0.226662350413688;0.829473706414174;1.58946580839544
12;SNEV12;36.927583;-3.354028;Ruta_angustifolia;open;1;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Ruta;angustifolia;NA;Ruta angustifolia;0.511410920401541;1.30846298702927;1.33463934180919
12;SNEV12;36.927583;-3.354028;Phlomis_purpurea;open;0;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Phlomis;purpurea;NA;Phlomis purpurea;1.43286859339553;2.15973432733178;0.919283961327381
12;SNEV12;36.927583;-3.354028;Halimium_atriplicifolium_atriplicifolium;open;0;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Halimium;atriplicifolium;atriplicifolium;Halimium atriplicifolium;0.618153344537862;1.41194224468776;1.29336429757278
12;SNEV12;36.927583;-3.354028;Ptilostemon_hispanicus;open;1;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Ptilostemon;hispanicus;NA;Ptilostemon hispanicus;0;0.797954401669816;1.36500566822911
12;SNEV12;36.927583;-3.354028;Phagnalon_saxatile;open;0;63;37;Sierra Nevada, low-elevation mica schists (Capileira 1)  ;0.797954401669816;1.36500566822911;-0.697312850646274;Phagnalon;saxatile;NA;Phagnalon saxatile;1.67343670165442;2.42351439959129;0.967582609510122
13;SNEV13;36.940833;-3.346333;Ulex_parviflorus_parviflorus;open;23;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Ulex;parviflorus;parviflorus;Ulex parviflorus;0.93847907435962;0.95606030993565;1.10162137414507
13;SNEV13;36.940833;-3.346333;Genista_cinerea;open;8;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Genista;cinerea;NA;Genista cinerea;1.17415949527926;-0.993413221870473;1.03074937080541
13;SNEV13;36.940833;-3.346333;Genista_umbellata_equisetiformis;open;2;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Genista;umbellata;equisetiformis;Genista umbellata;1.28222338776781;1.34247592368723;1.76633758783826
13;SNEV13;36.940833;-3.346333;Thymus_zygis_gracilis;open;6;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Thymus;zygis;gracilis;Thymus zygis;1.14294229368742;1.0644214371423;2.07729695949509
13;SNEV13;36.940833;-3.346333;Teucrium_compactum;open;3;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Teucrium;compactum;NA;Teucrium compactum;0.568838236379234;0.162473413815188;2.03783161364802
13;SNEV13;36.940833;-3.346333;Ptilostemon_hispanicus;open;0;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Ptilostemon;hispanicus;NA;Ptilostemon hispanicus;0.354231854920725;0.441972029202169;1.4055879010511
13;SNEV13;36.940833;-3.346333;Quercus_rotundifolia;open;7;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Quercus;rotundifolia;NA;Quercus rotundifolia;0.383050490874881;0.341399238820578;1.76573892905909
13;SNEV13;36.940833;-3.346333;Paronychia_suffruticosa_suffruticosa;open;1;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Paronychia;suffruticosa;suffruticosa;Paronychia suffruticosa;1.42127095075672;1.47269142053482;1.12688660637352
13;SNEV13;36.940833;-3.346333;Ruta_montana;open;1;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Ruta;montana;NA;Ruta montana;0.413415850410754;0.478982213691103;1.62436615498383
13;SNEV13;36.940833;-3.346333;Phlomis_lychnitis;open;2;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Phlomis;lychnitis;NA;Phlomis lychnitis;1.05205927308254;1.10791215517226;1.19152697424993
13;SNEV13;36.940833;-3.346333;Helichrysum_italicum_serotinum;open;0;51.88;48.12;Sierra Nevada, mid-elevation mica schists (Capileira 2)  ;0.0942334234529575;1.47310137461136;-0.7461785938649;Helichrysum;italicum;serotinum;Helichrysum italicum;0.330236975574559;0.399163390234507;1.59988534597697
14;SNEV14;36.964472;-3.335639;Thymus_zygis_gracilis;open;7;47.03;52.97;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;-1.31571177504103;2.00873529549546;-0.61770763376476;Thymus;zygis;gracilis;Thymus zygis;2.38112049453792;1.0644214371423;2.07729695949509
14;SNEV14;36.964472;-3.335639;Bupleurum_spinosum;open;2;47.03;52.97;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;-1.31571177504103;2.00873529549546;-0.61770763376476;Bupleurum;spinosum;NA;Bupleurum spinosum;1.37007699265795;0.0288483639230375;1.74554525290345
14;SNEV14;36.964472;-3.335639;Dianthus_brachyanthus;open;10;47.03;52.97;Sierra Nevada, high-elevation mica schists (Capileira 3)  ;-1.31571177504103;2.00873529549546;-0.61770763376476;Dianthus;brachyanthus;NA;Dianthus brachyanthus;0.57205348229883;-0.763242799029367;1.8603330813784
