species;variable;perc_95;position
Ligustrum vulgare;bio10;180.003613422146;start
Ligustrum vulgare;bio10;182.149120239281;end
Ligustrum vulgare;bio11;38.0018898156102;start
Ligustrum vulgare;bio11;40.7491418150401;end
Ligustrum vulgare;bio12;770.004234492132;start
Ligustrum vulgare;bio12;788.209878202426;end
Ligustrum vulgare;bio13;78.0031258913429;start
Ligustrum vulgare;bio13;80.5994479321477;end
Ligustrum vulgare;bio14;45.2746376817998;start
Ligustrum vulgare;bio14;46.9985436724865;end
Ligustrum vulgare;bio15;11.9331156623132;start
Ligustrum vulgare;bio15;12.0016590331807;end
Ligustrum vulgare;bio16;229.673624655193;start
Ligustrum vulgare;bio16;235.998953607185;end
Ligustrum vulgare;bio17;143.31655527781;start
Ligustrum vulgare;bio17;146.996759542235;end
Ligustrum vulgare;bio18;179.881103931439;start
Ligustrum vulgare;bio18;184.994736236027;end
Ligustrum vulgare;bio19;163.010089660218;start
Ligustrum vulgare;bio19;169.862267208199;end
Linum narbonense;bio01;131.264905903071;start
Linum narbonense;bio01;134.997773373913;end
Linum narbonense;bio02;90.4883963944414;start
Linum narbonense;bio02;91.9995517826035;end
Linum narbonense;bio03;336.002779373677;start
Linum narbonense;bio03;338.977916118029;end
Linum narbonense;bio04;5783.94245600691;start
Linum narbonense;bio04;5829.95859095449;end
Linum narbonense;bio05;271.774535982633;start
Linum narbonense;bio05;273.999197568574;end
Linum narbonense;bio06;10.246905900478;start
Linum narbonense;bio06;12.9999931595763;end
Linum narbonense;bio07;268.003782176956;start
Linum narbonense;bio07;270.004791722232;end
Linum narbonense;bio08;162.004001654101;start
Linum narbonense;bio08;168.837128611975;end
Linum narbonense;bio09;219.921637056969;start
Linum narbonense;bio09;222.997629876471;end
Linum narbonense;bio10;228.0032265308;start
Linum narbonense;bio10;231.43080951299;end
Linum narbonense;bio11;51.7573982063524;start
Linum narbonense;bio11;54.996211761322;end
Linum narbonense;bio12;452.192692919685;start
Linum narbonense;bio12;472.988748634469;end
Linum narbonense;bio13;59.0026177090356;start
Linum narbonense;bio13;60.0562555172321;end
Linum narbonense;bio13;71.1315911877214;start
Linum narbonense;bio13;73.2777105942783;end
Linum narbonense;bio14;13.7842168791761;start
Linum narbonense;bio14;14.9972107575805;end
Linum narbonense;bio15;29.0011396077049;start
Linum narbonense;bio15;30.5956926621873;end
Linum narbonense;bio16;164.786631958351;start
Linum narbonense;bio16;173.989351122415;end
Linum narbonense;bio17;61.0083421922145;start
Linum narbonense;bio17;65.1495394515783;end
Linum narbonense;bio18;60.010433541057;start
Linum narbonense;bio18;65.2042159450001;end
Linum narbonense;bio19;99.0028084525674;start
Linum narbonense;bio19;106.902589695356;end
Linum suffruticosum;bio01;130.004523782571;start
Linum suffruticosum;bio01;132.550876883306;end
Linum suffruticosum;bio02;94.0015396100645;start
Linum suffruticosum;bio02;95.7994662169518;end
Linum suffruticosum;bio03;336.000424582721;start
Linum suffruticosum;bio03;337.732311840662;end
Linum suffruticosum;bio04;5890.05437314407;start
Linum suffruticosum;bio04;5946.91721240841;end
Linum suffruticosum;bio05;281.707077986225;start
Linum suffruticosum;bio05;284.999861973246;end
Linum suffruticosum;bio06;17.0001584391073;start
Linum suffruticosum;bio06;19.4849613251683;end
Linum suffruticosum;bio07;270.188183295452;start
Linum suffruticosum;bio07;272.999845728959;end
Linum suffruticosum;bio08;67.0001771161993;start
Linum suffruticosum;bio08;72.6318089022278;end
Linum suffruticosum;bio09;222.002265109525;start
Linum suffruticosum;bio09;225.553595424816;end
Linum suffruticosum;bio10;226.000372916322;start
Linum suffruticosum;bio10;229.648598048978;end
Linum suffruticosum;bio11;53.0029775969264;start
Linum suffruticosum;bio11;55.9788876976499;end
Linum suffruticosum;bio12;452.069149548395;start
Linum suffruticosum;bio12;468.988900621745;end
Linum suffruticosum;bio13;53.1517207380702;start
Linum suffruticosum;bio13;56.9962692033917;end
Linum suffruticosum;bio14;12.3451466570166;start
Linum suffruticosum;bio14;13.9994296758257;end
Linum suffruticosum;bio15;30.0895476097471;start
Linum suffruticosum;bio15;31.9994625547014;end
Linum suffruticosum;bio16;163.064839555104;start
Linum suffruticosum;bio16;172.473940390864;end
Linum suffruticosum;bio17;56.0084180502286;start
Linum suffruticosum;bio17;60.5518880527067;end
Linum suffruticosum;bio18;56.0047025215844;start
Linum suffruticosum;bio18;60.0538464039397;end
Linum suffruticosum;bio19;95.8766448800085;start
Linum suffruticosum;bio19;103.994599233687;end
Lithodora fruticosa;bio01;143.993777717716;start
Lithodora fruticosa;bio01;146.99897433734;end
Lithodora fruticosa;bio02;93.0010634534362;start
Lithodora fruticosa;bio02;94.2022391434276;end
Lithodora fruticosa;bio03;338.961328892456;start
Lithodora fruticosa;bio03;339.999588201889;end
Lithodora fruticosa;bio04;5742.07133208867;start
Lithodora fruticosa;bio04;5784.3061757775;end
Lithodora fruticosa;bio05;276.317979038692;start
Lithodora fruticosa;bio05;278.997699176002;end
Lithodora fruticosa;bio06;11.0007828431685;start
Lithodora fruticosa;bio06;14.1428916507588;end
Lithodora fruticosa;bio07;264.00188474692;start
Lithodora fruticosa;bio07;267.464239692165;end
Lithodora fruticosa;bio08;167.802943705536;start
Lithodora fruticosa;bio08;170.999953812531;end
Lithodora fruticosa;bio09;223.667819067891;start
Lithodora fruticosa;bio09;226.567934004076;end
Lithodora fruticosa;bio10;230.000350525138;start
Lithodora fruticosa;bio10;233.217572606981;end
Lithodora fruticosa;bio11;60.4527197354178;start
Lithodora fruticosa;bio11;62.9960882493813;end
Lithodora fruticosa;bio12;454.027798670929;start
Lithodora fruticosa;bio12;470.71376549964;end
Lithodora fruticosa;bio13;57.0918758652561;start
Lithodora fruticosa;bio13;59.9976546726633;end
Lithodora fruticosa;bio14;12.6836622029205;start
Lithodora fruticosa;bio14;13.9993995571341;end
Lithodora fruticosa;bio15;35.0011830866593;start
Lithodora fruticosa;bio15;36.9350917479676;end
Lithodora fruticosa;bio16;169.006580597559;start
Lithodora fruticosa;bio16;176.542541482481;end
Lithodora fruticosa;bio17;59.1052165910252;start
Lithodora fruticosa;bio17;62.9993632898182;end
Lithodora fruticosa;bio18;58.0878605506133;start
Lithodora fruticosa;bio18;62.9932854744926;end
Lithodora fruticosa;bio19;102.371115529723;start
Lithodora fruticosa;bio19;107.992531192127;end
Lonicera implexa;bio01;150.001977088435;start
Lonicera implexa;bio01;152.807746785785;end
Lonicera implexa;bio02;94.3824950483486;start
Lonicera implexa;bio02;96.9987132691699;end
Lonicera implexa;bio03;336.608815640288;start
Lonicera implexa;bio03;340.99402357579;end
Lonicera implexa;bio04;5747.21149376624;start
Lonicera implexa;bio04;5791.02241793102;end
Lonicera implexa;bio05;270.071977097131;start
Lonicera implexa;bio05;272.997049646682;end
Lonicera implexa;bio06;24.7944656988132;start
Lonicera implexa;bio06;27.9992655753905;end
Lonicera implexa;bio07;237.839046282851;start
Lonicera implexa;bio07;241.997037405507;end
Lonicera implexa;bio08;167.647121952422;start
Lonicera implexa;bio08;171.996498799649;end
Lonicera implexa;bio09;226.623472147915;start
Lonicera implexa;bio09;228.991936687455;end
Lonicera implexa;bio10;236.997666015039;start
Lonicera implexa;bio10;238.995650986298;end
Lonicera implexa;bio11;69.0015616557547;start
Lonicera implexa;bio11;71.0112318405283;end
Lonicera implexa;bio12;560.031158345135;start
Lonicera implexa;bio12;581.16341161453;end
Lonicera implexa;bio13;85.0057840982239;start
Lonicera implexa;bio13;88.5852127652593;end
Lonicera implexa;bio14;4.54248923179511;start
Lonicera implexa;bio14;4.99844639153286;end
Lonicera implexa;bio15;36.3586725126156;start
Lonicera implexa;bio15;37.99938744467;end
Lonicera implexa;bio16;230.016630171849;start
Lonicera implexa;bio16;238.417158988975;end
Lonicera implexa;bio17;14.1987387319925;start
Lonicera implexa;bio17;16.9987194254792;end
Lonicera implexa;bio18;14.4023218219936;start
Lonicera implexa;bio18;16.9949575256738;end
Lonicera implexa;bio19;102.702023869012;start
Lonicera implexa;bio19;111.995956104661;end
Malus sylvestris;bio01;94.5598478179133;start
Malus sylvestris;bio01;95.9960190860357;end
Malus sylvestris;bio02;73.0014983270546;start
Malus sylvestris;bio02;73.9472111636236;end
Malus sylvestris;bio03;277.003096104888;start
Malus sylvestris;bio03;279.170745233703;end
Malus sylvestris;bio04;6422.42628471074;start
Malus sylvestris;bio04;6510.98851458541;end
Malus sylvestris;bio05;231.463634468367;start
Malus sylvestris;bio05;233.99679831067;end
Malus sylvestris;bio06;-15.3886347132215;start
Malus sylvestris;bio06;-12.0029382987806;end
Malus sylvestris;bio07;250.291125491223;start
Malus sylvestris;bio07;252.993854637202;end
Malus sylvestris;bio08;170.410473204212;start
Malus sylvestris;bio08;173.994160125659;end
Malus sylvestris;bio09;82.0048370212495;start
Malus sylvestris;bio09;85.5793053138963;end
Malus sylvestris;bio10;178.000937354964;start
Malus sylvestris;bio10;179.328869052264;end
Malus sylvestris;bio11;8.00126604298615;start
Malus sylvestris;bio11;10.3739250837511;end
Malus sylvestris;bio12;774.01029192812;start
Malus sylvestris;bio12;795.124897634102;end
Malus sylvestris;bio13;71.005350476844;start
Malus sylvestris;bio13;73.4089181050312;end
Malus sylvestris;bio14;46.0029202763338;start
Malus sylvestris;bio14;47.621195031384;end
Malus sylvestris;bio15;12.4081574096624;start
Malus sylvestris;bio15;12.9986446013651;end
Malus sylvestris;bio16;203.204912334139;start
Malus sylvestris;bio16;209.991764931522;end
Malus sylvestris;bio17;147.063915905703;start
Malus sylvestris;bio17;151.992767788812;end
Malus sylvestris;bio18;186.19544818114;start
Malus sylvestris;bio18;191.987989150236;end
Malus sylvestris;bio19;100.013162403038;start
Malus sylvestris;bio19;106.81012465792;end
Olea europaea;bio01;151.532827826503;start
Olea europaea;bio01;153.998205297945;end
Olea europaea;bio02;72.5036225155138;start
Olea europaea;bio02;73.9988797113725;end
Olea europaea;bio03;333.160499104232;start
Olea europaea;bio03;337.997224359193;end
Olea europaea;bio04;5596.55481875721;start
Olea europaea;bio04;5672.94595698801;end
Olea europaea;bio05;276.00254148995;start
Olea europaea;bio05;279.619720408753;end
Olea europaea;bio06;30.0006071498056;start
Olea europaea;bio06;34.4211077722975;end
Olea europaea;bio07;226.006955914922;start
Olea europaea;bio07;230.590668235746;end
Olea europaea;bio08;109.569483306649;start
Olea europaea;bio08;113.992956239282;end
Olea europaea;bio09;251.003952328597;start
Olea europaea;bio09;253.272496502064;end
Olea europaea;bio10;250.000152407584;start
Olea europaea;bio10;252.895563570693;end
Olea europaea;bio11;82.0021036263588;start
Olea europaea;bio11;85.0537218091109;end
Olea europaea;bio12;619.281613790977;start
Olea europaea;bio12;639.991043503309;end
Olea europaea;bio13;87.0007146583275;start
Olea europaea;bio13;90.2807954622543;end
Olea europaea;bio14;1.0007510150203;start
Olea europaea;bio14;1.10197503950079;end
Olea europaea;bio15;36.2971967926494;start
Olea europaea;bio15;38.9971247674124;end
Olea europaea;bio16;233.000739535579;start
Olea europaea;bio16;243.801628678334;end
Olea europaea;bio17;11.0054736038333;start
Olea europaea;bio17;12.7475005794573;end
Olea europaea;bio18;11.0015918284107;start
Olea europaea;bio18;12.1580404775508;end
Olea europaea;bio19;171.174410048264;start
Olea europaea;bio19;179.985501157203;end
Ononis pusilla;bio01;112.002041201104;start
Ononis pusilla;bio01;114.016969074145;end
Ononis pusilla;bio02;73.5949756418112;start
Ononis pusilla;bio02;73.9983228483447;end
Ononis pusilla;bio03;295.007380631959;start
Ononis pusilla;bio03;297.536531904604;end
Ononis pusilla;bio03;325.005371710921;start
Ononis pusilla;bio03;325.50323613467;end
Ononis pusilla;bio04;5784.09271384636;start
Ononis pusilla;bio04;5844.96138674533;end
Ononis pusilla;bio05;245.674109174399;start
Ononis pusilla;bio05;247.996624881417;end
Ononis pusilla;bio06;8.00120318869071;start
Ononis pusilla;bio06;9.90316937436521;end
Ononis pusilla;bio07;270.001053788745;start
Ononis pusilla;bio07;272.061773761615;end
Ononis pusilla;bio08;56.0030314627145;start
Ononis pusilla;bio08;60.2319441928219;end
Ononis pusilla;bio09;199.007462307561;start
Ononis pusilla;bio09;202.296612014158;end
Ononis pusilla;bio10;195.068287959932;start
Ononis pusilla;bio10;197.995913861861;end
Ononis pusilla;bio11;40.004888581649;start
Ononis pusilla;bio11;41.4485952335261;end
Ononis pusilla;bio12;666.007855359066;start
Ononis pusilla;bio12;691.126856753999;end
Ononis pusilla;bio13;71.0003565654724;start
Ononis pusilla;bio13;73.7648230216443;end
Ononis pusilla;bio14;45.000772909823;start
Ononis pusilla;bio14;47.1095922639713;end
Ononis pusilla;bio15;10.5046098060635;start
Ononis pusilla;bio15;11.9995458006252;end
Ononis pusilla;bio16;199.009222589208;start
Ononis pusilla;bio16;207.510494998167;end
Ononis pusilla;bio17;138.00310868956;start
Ononis pusilla;bio17;143.873637310421;end
Ononis pusilla;bio18;151.005964357183;start
Ononis pusilla;bio18;160.88329901909;end
Ononis pusilla;bio19;179.239442032073;start
Ononis pusilla;bio19;188.990253677454;end
Paronychia aretioides;bio01;142.986776626311;start
Paronychia aretioides;bio01;145.998096777669;end
Paronychia aretioides;bio02;98.5199762906178;start
Paronychia aretioides;bio02;99.9570400885975;end
Paronychia aretioides;bio03;343.040210347903;start
Paronychia aretioides;bio03;344.999252894831;end
Paronychia aretioides;bio04;6286.32675749804;start
Paronychia aretioides;bio04;6341.70625808458;end
Paronychia aretioides;bio05;292.003301377261;start
Paronychia aretioides;bio05;294.670184024362;end
Paronychia aretioides;bio06;15.0241876011515;start
Paronychia aretioides;bio06;18.2056104545278;end
Paronychia aretioides;bio07;295.003460346999;start
Paronychia aretioides;bio07;297.612148190908;end
Paronychia aretioides;bio08;162.003878984001;start
Paronychia aretioides;bio08;166.473057712137;end
Paronychia aretioides;bio09;233.665866439979;start
Paronychia aretioides;bio09;235.99881259455;end
Paronychia aretioides;bio10;234.847242247165;start
Paronychia aretioides;bio10;235.997120136652;end
Paronychia aretioides;bio11;61.0009194001453;start
Paronychia aretioides;bio11;63.8931504776458;end
Paronychia aretioides;bio12;426.07608564975;start
Paronychia aretioides;bio12;438.601740406031;end
Paronychia aretioides;bio13;50.0012387687658;start
Paronychia aretioides;bio13;51.821437620137;end
Paronychia aretioides;bio14;9.61768227797896;start
Paronychia aretioides;bio14;9.99990488040073;end
Paronychia aretioides;bio15;38.0008801005705;start
Paronychia aretioides;bio15;38.9990403876919;end
Paronychia aretioides;bio16;140.000988735443;start
Paronychia aretioides;bio16;145.62197076588;end
Paronychia aretioides;bio17;37.7532891968236;start
Paronychia aretioides;bio17;39.9994272398114;end
Paronychia aretioides;bio18;37.0005440773413;start
Paronychia aretioides;bio18;39.9497853619309;end
Paronychia aretioides;bio19;115.003553918245;start
Paronychia aretioides;bio19;121.239541284613;end
Paronychia suffruticosa;bio01;143.944908625245;start
Paronychia suffruticosa;bio01;145.998675093985;end
Paronychia suffruticosa;bio02;98.0002439724707;start
Paronychia suffruticosa;bio02;99.7552773051029;end
Paronychia suffruticosa;bio03;342.145715450449;start
Paronychia suffruticosa;bio03;343.999326830908;end
Paronychia suffruticosa;bio04;5700.43304714957;start
Paronychia suffruticosa;bio04;5762.49312852448;end
Paronychia suffruticosa;bio05;295.003160686663;start
Paronychia suffruticosa;bio05;296.156281694286;end
Paronychia suffruticosa;bio06;21.2229665630418;start
Paronychia suffruticosa;bio06;24.9975802145624;end
Paronychia suffruticosa;bio07;249.000828547213;start
Paronychia suffruticosa;bio07;252.304411206277;end
Paronychia suffruticosa;bio08;164.649796845885;start
Paronychia suffruticosa;bio08;169.996685323809;end
Paronychia suffruticosa;bio09;242.840873073735;start
Paronychia suffruticosa;bio09;245.995825706212;end
Paronychia suffruticosa;bio10;245.003199637299;start
Paronychia suffruticosa;bio10;248.097356650586;end
Paronychia suffruticosa;bio11;66.1274743740724;start
Paronychia suffruticosa;bio11;69.9954414486707;end
Paronychia suffruticosa;bio12;291.02022295528;start
Paronychia suffruticosa;bio12;312.001542405561;end
Paronychia suffruticosa;bio13;46.8855360399018;start
Paronychia suffruticosa;bio13;47.9991865540753;end
Paronychia suffruticosa;bio14;3.00001742394097;start
Paronychia suffruticosa;bio14;3.74190641392903;end
Paronychia suffruticosa;bio15;42.0005170273155;start
Paronychia suffruticosa;bio15;42.5111542724267;end
Paronychia suffruticosa;bio16;126.009864529101;start
Paronychia suffruticosa;bio16;133.844683880136;end
Paronychia suffruticosa;bio17;13.8323931218217;start
Paronychia suffruticosa;bio17;14.999235792179;end
Paronychia suffruticosa;bio18;13.8452278002394;start
Paronychia suffruticosa;bio18;14.9982478024439;end
Paronychia suffruticosa;bio19;81.464696854668;start
Paronychia suffruticosa;bio19;86.9926066802761;end
Periploca laevigata;bio01;188.002276676665;start
Periploca laevigata;bio01;189.877651656208;end
Periploca laevigata;bio02;59.0127019209325;start
Periploca laevigata;bio02;61.9967386925995;end
Periploca laevigata;bio03;280.907344629319;start
Periploca laevigata;bio03;284.737644429876;end
Periploca laevigata;bio04;5183.58684518165;start
Periploca laevigata;bio04;5257.35453003537;end
Periploca laevigata;bio05;299.003347861376;start
Periploca laevigata;bio05;302.820736158574;end
Periploca laevigata;bio06;90.0028726379993;start
Periploca laevigata;bio06;90.0211633024532;end
Periploca laevigata;bio07;207.000979431093;start
Periploca laevigata;bio07;213.081944553132;end
Periploca laevigata;bio08;214.000353875832;start
Periploca laevigata;bio08;215.642965324236;end
Periploca laevigata;bio09;265.900517762964;start
Periploca laevigata;bio09;266.998941691522;end
Periploca laevigata;bio10;267.000259893321;start
Periploca laevigata;bio10;267.575736767168;end
Periploca laevigata;bio11;123.932005700301;start
Periploca laevigata;bio11;124.834341642903;end
Periploca laevigata;bio12;251.983184731448;start
Periploca laevigata;bio12;255.991932833297;end
Periploca laevigata;bio13;42.0012639207806;start
Periploca laevigata;bio13;44.2119952676063;end
Periploca laevigata;bio14;3.00034833923349;start
Periploca laevigata;bio14;3.76366432724634;end
Periploca laevigata;bio15;43.7141516452424;start
Periploca laevigata;bio15;44.5577777587689;end
Periploca laevigata;bio16;102.017964887384;start
Periploca laevigata;bio16;107.000766745943;end
Periploca laevigata;bio17;14.0010931131723;start
Periploca laevigata;bio17;14.7214573588543;end
Periploca laevigata;bio18;14.0004852573641;start
Periploca laevigata;bio18;14.637791923604;end
Periploca laevigata;bio19;71.4590025940427;start
Periploca laevigata;bio19;73.9961173231229;end
Phagnalon rupestre;bio01;172.229365698881;start
Phagnalon rupestre;bio01;174.997015680163;end
Phagnalon rupestre;bio02;91.0024956270306;start
Phagnalon rupestre;bio02;93.2559126739004;end
Phagnalon rupestre;bio03;334.980604351055;start
Phagnalon rupestre;bio03;337.995946985721;end
Phagnalon rupestre;bio04;5636.0021639282;start
Phagnalon rupestre;bio04;5680.31332728614;end
Phagnalon rupestre;bio05;302.003448629108;start
Phagnalon rupestre;bio05;304.28063421187;end
Phagnalon rupestre;bio06;65.0040445812038;start
Phagnalon rupestre;bio06;69.4117243786457;end
Phagnalon rupestre;bio07;237.33553677199;start
Phagnalon rupestre;bio07;241.992187109724;end
Phagnalon rupestre;bio08;134.003394016024;start
Phagnalon rupestre;bio08;137.524959384621;end
Phagnalon rupestre;bio09;250.001881899092;start
Phagnalon rupestre;bio09;252.76663256277;end
Phagnalon rupestre;bio10;256.979063217063;start
Phagnalon rupestre;bio10;258.99945127299;end
Phagnalon rupestre;bio11;106.265058417861;start
Phagnalon rupestre;bio11;109.999418552254;end
Phagnalon rupestre;bio12;484.543088219308;start
Phagnalon rupestre;bio12;501.9677858625;end
Phagnalon rupestre;bio13;76.630879266091;start
Phagnalon rupestre;bio13;79.9991015427882;end
Phagnalon rupestre;bio14;0.000317006340126325;start
Phagnalon rupestre;bio14;0.0565521310426205;end
Phagnalon rupestre;bio15;41.0020286313984;start
Phagnalon rupestre;bio15;41.3321736547387;end
Phagnalon rupestre;bio15;108.000834305511;start
Phagnalon rupestre;bio15;109.942728991408;end
Phagnalon rupestre;bio16;208.005814962297;start
Phagnalon rupestre;bio16;219.316811289798;end
Phagnalon rupestre;bio17;0.00164892064658417;start
Phagnalon rupestre;bio17;0.0672287046707902;end
Phagnalon rupestre;bio18;0.00148574847769378;start
Phagnalon rupestre;bio18;0.0980004090705044;end
Phagnalon rupestre;bio19;95.0124662162802;start
Phagnalon rupestre;bio19;103.561607772553;end
Phagnalon saxatile;bio01;161.001544846854;start
Phagnalon saxatile;bio01;163.623883509689;end
Phagnalon saxatile;bio02;93.9652006436472;start
Phagnalon saxatile;bio02;95.9561260625049;end
Phagnalon saxatile;bio03;338.002703117197;start
Phagnalon saxatile;bio03;342.755214528763;end
Phagnalon saxatile;bio04;5618.12965726733;start
Phagnalon saxatile;bio04;5681.30245849951;end
Phagnalon saxatile;bio05;294.086589873822;start
Phagnalon saxatile;bio05;298.995437840085;end
Phagnalon saxatile;bio06;34.0009966179426;start
Phagnalon saxatile;bio06;37.5880157485171;end
Phagnalon saxatile;bio07;238.006011529536;start
Phagnalon saxatile;bio07;242.095527916776;end
Phagnalon saxatile;bio08;94.1090992945195;start
Phagnalon saxatile;bio08;99.9962789493386;end
Phagnalon saxatile;bio09;250.001311426908;start
Phagnalon saxatile;bio09;252.451420224032;end
Phagnalon saxatile;bio10;254.947886761583;start
Phagnalon saxatile;bio10;256.997749369202;end
Phagnalon saxatile;bio11;81.254856667114;start
Phagnalon saxatile;bio11;84.9965320479224;end
Phagnalon saxatile;bio12;556.02200216457;start
Phagnalon saxatile;bio12;576.972290973898;end
Phagnalon saxatile;bio13;83.9889908581885;start
Phagnalon saxatile;bio13;85.9936449862707;end
Phagnalon saxatile;bio14;3.40861165723981;start
Phagnalon saxatile;bio14;3.99934551281716;end
Phagnalon saxatile;bio15;49.3163555492353;start
Phagnalon saxatile;bio15;50.9984819265781;end
Phagnalon saxatile;bio16;226.01971953438;start
Phagnalon saxatile;bio16;235.520096734827;end
Phagnalon saxatile;bio17;13.5618180550721;start
Phagnalon saxatile;bio17;14.9966997303458;end
Phagnalon saxatile;bio18;13.8207776915383;start
Phagnalon saxatile;bio18;14.9990882714819;end
Phagnalon saxatile;bio19;99.0186208089497;start
Phagnalon saxatile;bio19;108.519417911762;end
Phillyrea angustifolia;bio01;151.917455761614;start
Phillyrea angustifolia;bio01;153.995565828906;end
Phillyrea angustifolia;bio02;95.2068287779564;start
Phillyrea angustifolia;bio02;95.9988539447383;end
Phillyrea angustifolia;bio03;321.003696665633;start
Phillyrea angustifolia;bio03;324.748292811626;end
Phillyrea angustifolia;bio04;5695.12301369893;start
Phillyrea angustifolia;bio04;5761.05943808912;end
Phillyrea angustifolia;bio05;273.001724988206;start
Phillyrea angustifolia;bio05;275.13462765178;end
Phillyrea angustifolia;bio06;20.0045977247712;start
Phillyrea angustifolia;bio06;23.3261629868134;end
Phillyrea angustifolia;bio07;306.003109991261;start
Phillyrea angustifolia;bio07;309.818243257185;end
Phillyrea angustifolia;bio08;84.0025743416931;start
Phillyrea angustifolia;bio08;88.3814107968535;end
Phillyrea angustifolia;bio09;228.000552160993;start
Phillyrea angustifolia;bio09;230.398596153708;end
Phillyrea angustifolia;bio10;242.002603916497;start
Phillyrea angustifolia;bio10;244.330505265043;end
Phillyrea angustifolia;bio11;69.0029110074484;start
Phillyrea angustifolia;bio11;71.0815095823335;end
Phillyrea angustifolia;bio12;601.008430436635;start
Phillyrea angustifolia;bio12;622.073303055703;end
Phillyrea angustifolia;bio13;92.003043662516;start
Phillyrea angustifolia;bio13;95.9041427325255;end
Phillyrea angustifolia;bio14;5.33031222063576;start
Phillyrea angustifolia;bio14;5.99920148980407;end
Phillyrea angustifolia;bio15;50.0003331514059;start
Phillyrea angustifolia;bio15;51.2289378687685;end
Phillyrea angustifolia;bio16;245.004233225194;start
Phillyrea angustifolia;bio16;255.356032335543;end
Phillyrea angustifolia;bio17;15.0003652072952;start
Phillyrea angustifolia;bio17;17.2430252885182;end
Phillyrea angustifolia;bio18;15.0061064560532;start
Phillyrea angustifolia;bio18;17.2352074915613;end
Phillyrea angustifolia;bio19;199.257231630857;start
Phillyrea angustifolia;bio19;209.98174616992;end
Phillyrea latifolia;bio01;144.997712796168;start
Phillyrea latifolia;bio01;147.998896899561;end
Phillyrea latifolia;bio02;78.0016787278173;start
Phillyrea latifolia;bio02;79.4039754032142;end
Phillyrea latifolia;bio03;324.958293386809;start
Phillyrea latifolia;bio03;330.992301000345;end
Phillyrea latifolia;bio04;5746.3890439027;start
Phillyrea latifolia;bio04;5802.94961064278;end
Phillyrea latifolia;bio05;268.003870663945;start
Phillyrea latifolia;bio05;270.820026346406;end
Phillyrea latifolia;bio06;25.0068606332962;start
Phillyrea latifolia;bio06;28.8237436947088;end
Phillyrea latifolia;bio07;240.53095872088;start
Phillyrea latifolia;bio07;243.993122700925;end
Phillyrea latifolia;bio08;121.002997358133;start
Phillyrea latifolia;bio08;126.838524233636;end
Phillyrea latifolia;bio09;223.00020326438;start
Phillyrea latifolia;bio09;225.771947692995;end
Phillyrea latifolia;bio10;232.000765853514;start
Phillyrea latifolia;bio10;234.727294383654;end
Phillyrea latifolia;bio11;65.195445029062;start
Phillyrea latifolia;bio11;68.9938801066567;end
Phillyrea latifolia;bio12;678.933375944999;start
Phillyrea latifolia;bio12;701.984216213243;end
Phillyrea latifolia;bio13;89.8277884006621;start
Phillyrea latifolia;bio13;92.9936169483773;end
Phillyrea latifolia;bio14;4.66264675835896;start
Phillyrea latifolia;bio14;4.99931646593304;end
Phillyrea latifolia;bio15;35.4979222679693;start
Phillyrea latifolia;bio15;36.9983844488163;end
Phillyrea latifolia;bio16;244.013120031876;start
Phillyrea latifolia;bio16;255.815354083072;end
Phillyrea latifolia;bio17;14.003595036499;start
Phillyrea latifolia;bio17;17.3473636265195;end
Phillyrea latifolia;bio18;13.9350728439239;start
Phillyrea latifolia;bio18;16.9996872559778;end
Phillyrea latifolia;bio19;196.102807882343;start
Phillyrea latifolia;bio19;205.988836225383;end
Phlomis lychnitis;bio01;145.003258974892;start
Phlomis lychnitis;bio01;148.870423685673;end
Phlomis lychnitis;bio02;106.00092101529;start
Phlomis lychnitis;bio02;106.157534534406;end
Phlomis lychnitis;bio03;340.001413838678;start
Phlomis lychnitis;bio03;341.402958606879;end
Phlomis lychnitis;bio04;5650.08871439352;start
Phlomis lychnitis;bio04;5710.79234075338;end
Phlomis lychnitis;bio05;291.217612351526;start
Phlomis lychnitis;bio05;294.999061928249;end
Phlomis lychnitis;bio06;9.00146031587116;start
Phlomis lychnitis;bio06;12.408516111536;end
Phlomis lychnitis;bio07;308.000694492006;start
Phlomis lychnitis;bio07;310.923915464766;end
Phlomis lychnitis;bio08;68.4136861350258;start
Phlomis lychnitis;bio08;72.9943870660597;end
Phlomis lychnitis;bio09;229.518873628641;start
Phlomis lychnitis;bio09;231.997642110396;end
Phlomis lychnitis;bio10;237.752599396754;start
Phlomis lychnitis;bio10;240.998042640681;end
Phlomis lychnitis;bio11;55.0297410178395;start
Phlomis lychnitis;bio11;58.9989939539152;end
Phlomis lychnitis;bio12;454.810561923022;start
Phlomis lychnitis;bio12;469.976007840981;end
Phlomis lychnitis;bio13;75.004915583957;start
Phlomis lychnitis;bio13;77.7346503541954;end
Phlomis lychnitis;bio14;4.66648432968659;start
Phlomis lychnitis;bio14;4.99845296905938;end
Phlomis lychnitis;bio15;51.4891332432642;start
Phlomis lychnitis;bio15;52.9996896754793;end
Phlomis lychnitis;bio16;218.005142782041;start
Phlomis lychnitis;bio16;226.412734852882;end
Phlomis lychnitis;bio17;16.0004095598932;start
Phlomis lychnitis;bio17;16.2202431077907;end
Phlomis lychnitis;bio18;16.0031865745914;start
Phlomis lychnitis;bio18;16.2951778861506;end
Phlomis lychnitis;bio19;99.1774896453481;start
