community;code;site;lat;long;recruit_species;recruit_sp;genus;sp;sub_sp;nurse;n;canopy_percent;gap_percent
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Artemisia_barrelieri;Artemisia barrelieri;Artemisia;barrelieri;NA;open;9;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Asparagus_horridus;Asparagus horridus;Asparagus;horridus;NA;open;22;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Chamaerops_humilis;Chamaerops humilis;Chamaerops;humilis;NA;open;0;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Cistus_clusii;Cistus clusii;Cistus;clusii;NA;open;87;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Cistus_monspeliensis;Cistus monspeliensis;Cistus;monspeliensis;NA;open;0;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Coronilla_juncea;Coronilla juncea;Coronilla;juncea;NA;open;5;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Dorycnium_pentaphyllum;Dorycnium pentaphyllum;Dorycnium;pentaphyllum;NA;open;4;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;open;2;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Fumana_laevipes;Fumana laevipes;Fumana;laevipes;NA;open;8;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Fumana_thymifolia;Fumana thymifolia;Fumana;thymifolia;NA;open;47;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Helianthemum_syriacum;Helianthemum syriacum;Helianthemum;syriacum;NA;open;12;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Launaea_arborescens;Launaea arborescens;Launaea;arborescens;NA;open;6;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Lavandula_dentata;Lavandula dentata;Lavandula;dentata;NA;open;9;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Paronychia_suffruticosa;Paronychia suffruticosa;Paronychia;suffruticosa;NA;open;3;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Periploca_angustifolia;Periploca angustifolia;Periploca;angustifolia;NA;open;0;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Phagnalon_rupestre;Phagnalon rupestre;Phagnalon;rupestre;NA;open;62;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;open;0;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Polygala_rupestris;Polygala rupestris;Polygala;rupestris;NA;open;12;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;open;77;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Stipa_tenacissima;Stipa tenacissima;Stipa;tenacissima;NA;open;11;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Teucrium_carthaginense;Teucrium carthaginense;Teucrium;carthaginense;NA;open;3;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Teucrium_capitatum;Teucrium capitatum;Teucrium;capitatum;NA;open;20;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Teucrium_pseudochamaepitys;Teucrium pseudochamaepitys;Teucrium;pseudochamaepitys;NA;open;0;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Thymelaea_hirsuta;Thymelaea hirsuta;Thymelaea;hirsuta;NA;open;103;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Thymus_hyemalis;Thymus hyemalis;Thymus;hyemalis;NA;open;303;76.34466235;23.65533765
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;8;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Thymus_granatensis_granatensis;Thymus granatensis;Thymus;granatensis;granatensis;facil;3;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Cistus_clusii_clusii;Cistus clusii;Cistus;clusii;clusii;facil;3;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;3;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;6;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Rhamnus_saxatilis;Rhamnus saxatilis;Rhamnus;saxatilis;NA;facil;0;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Coris_monspeliensis_monspeliensis;Coris monspeliensis;Coris;monspeliensis;monspeliensis;facil;1;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Thymelaea_tartonraira_austroiberica;Thymelaea tartonraira;Thymelaea;tartonraira;austroiberica;facil;1;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;0;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Arenaria_armerina_armerina;Arenaria armerina;Arenaria;armerina;armerina;facil;8;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Polygala_rupestris;Polygala rupestris;Polygala;rupestris;NA;facil;4;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Dianthus_brachyanthus;Dianthus brachyanthus;Dianthus;brachyanthus;NA;facil;0;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Paronychia_aretioides;Paronychia aretioides;Paronychia;aretioides;NA;facil;0;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Paronychia_suffruticosa_suffruticosa;Paronychia suffruticosa;Paronychia;suffruticosa;suffruticosa;facil;0;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;0;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Lavandula_lanata;Lavandula lanata;Lavandula;lanata;NA;facil;1;38.47;61.53
1;SNEV01;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;37.081306;-3.536167;Alyssum_serpyllifolium_serpyllifolium;Alyssum serpyllifolium;Alyssum;serpyllifolium;serpyllifolium;facil;0;38.47;61.53
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Cistus_clusii_clusii;Cistus clusii;Cistus;clusii;clusii;facil;0;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Echinospartum_boissieri;Echinospartum boissieri;Echinospartum;boissieri;NA;facil;0;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Thymus_granatensis_granatensis;Thymus granatensis;Thymus;granatensis;granatensis;facil;8;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;21;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Arenaria_armerina_armerina;Arenaria armerina;Arenaria;armerina;armerina;facil;1;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Anthyllis_tejedensis_tejedensis;Anthyllis tejedensis;Anthyllis;tejedensis;tejedensis;facil;7;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Alyssum_serpyllifolium_serpyllifolium;Alyssum serpyllifolium;Alyssum;serpyllifolium;serpyllifolium;facil;2;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;2;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Paronychia_suffruticosa_suffruticosa;Paronychia suffruticosa;Paronychia;suffruticosa;suffruticosa;facil;0;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Thymelaea_tartonraira_austroiberica;Thymelaea tartonraira;Thymelaea;tartonraira;austroiberica;facil;0;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;2;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;0;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;0;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Polygala_rupestris;Polygala rupestris;Polygala;rupestris;NA;facil;5;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Helianthemum_cinereum_rotundifolium;Helianthemum cinereum;Helianthemum;cinereum;rotundifolium;facil;1;44.74;55.26
2;SNEV02;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;37.079667;-3.507389;Sideritis_incana;Sideritis incana;Sideritis;incana;NA;facil;0;44.74;55.26
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;1;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Thymelaea_tartonraira_austroiberica;Thymelaea tartonraira;Thymelaea;tartonraira;austroiberica;facil;1;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Helianthemum_apenninum_suffruticosum;Helianthemum apenninum;Helianthemum;apenninum;suffruticosum;facil;0;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Helianthemum_cinereum_rotundifolium;Helianthemum cinereum;Helianthemum;cinereum;rotundifolium;facil;2;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Alyssum_serpyllifolium_serpyllifolium;Alyssum serpyllifolium;Alyssum;serpyllifolium;serpyllifolium;facil;6;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Arenaria_armerina_armerina;Arenaria armerina;Arenaria;armerina;armerina;facil;0;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Erinacea_anthyllis_anthyllis;Erinacea anthyllis;Erinacea;anthyllis;anthyllis;facil;1;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;0;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Dianthus_brachyanthus;Dianthus brachyanthus;Dianthus;brachyanthus;NA;facil;0;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Ononis_pusilla_pusilla;Ononis pusilla;Ononis;pusilla;pusilla;facil;0;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Thymus_granatensis_granatensis;Thymus granatensis;Thymus;granatensis;granatensis;facil;1;34.9;65.1
3;SNEV03;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;37.077306;-3.481778;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;0;34.9;65.1
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Genista_umbellata_equisetiformis;Genista umbellata;Genista;umbellata;equisetiformis;facil;5;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;0;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Lavandula_stoechas;Lavandula stoechas;Lavandula;stoechas;NA;facil;8;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;24;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Thymus_mastichina_mastichina;Thymus mastichina;Thymus;mastichina;mastichina;facil;7;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Helichrysum_italicum_serotinum;Helichrysum italicum;Helichrysum;italicum;serotinum;facil;2;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Ruta_montana;Ruta montana;Ruta;montana;NA;facil;2;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;2;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Ptilostemon_hispanicus;Ptilostemon hispanicus;Ptilostemon;hispanicus;NA;facil;0;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Clematis_flammula;Clematis flammula;Clematis;flammula;NA;facil;1;59.86;40.14
4;SNEV04;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;37.02325;-3.008972;Teucrium_compactum;Teucrium compactum;Teucrium;compactum;NA;facil;1;59.86;40.14
5;SNEV05;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;37.060722;-3.011806;Genista_cinerea;Genista cinerea;Genista;cinerea;NA;facil;4;60.87;39.13
5;SNEV05;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;37.060722;-3.011806;Thymus_mastichina_mastichina;Thymus mastichina;Thymus;mastichina;mastichina;facil;1;60.87;39.13
5;SNEV05;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;37.060722;-3.011806;Thymus_zygis_gracilis;Thymus zygis;Thymus;zygis;gracilis;facil;2;60.87;39.13
5;SNEV05;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;37.060722;-3.011806;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;3;60.87;39.13
5;SNEV05;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;37.060722;-3.011806;Teucrium_compactum;Teucrium compactum;Teucrium;compactum;NA;facil;3;60.87;39.13
5;SNEV05;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;37.060722;-3.011806;Adenocarpus_decorticans;Adenocarpus decorticans;Adenocarpus;decorticans;NA;facil;2;60.87;39.13
5;SNEV05;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;37.060722;-3.011806;Genista_umbellata_equisetiformis;Genista umbellata;Genista;umbellata;equisetiformis;facil;0;60.87;39.13
6;SNEV06;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;37.102278;-3.024278;Cytisus_galianoi;Cytisus galianoi;Cytisus;galianoi;NA;facil;8;45.01;54.99
6;SNEV06;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;37.102278;-3.024278;Thymus_zygis_gracilis;Thymus zygis;Thymus;zygis;gracilis;facil;1;45.01;54.99
6;SNEV06;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;37.102278;-3.024278;Helichrysum_italicum_serotinum;Helichrysum italicum;Helichrysum;italicum;serotinum;facil;5;45.01;54.99
6;SNEV06;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;37.102278;-3.024278;Genista_versicolor;Genista versicolor;Genista;versicolor;NA;facil;1;45.01;54.99
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;5;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Thymus_granatensis_granatensis;Thymus granatensis;Thymus;granatensis;granatensis;facil;1;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;13;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Cistus_clusii_clusii;Cistus clusii;Cistus;clusii;clusii;facil;1;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Argyrolobium_zanonii_zanonii;Argyrolobium zanonii;Argyrolobium;zanonii;zanonii;facil;9;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Coris_monspeliensis_monspeliensis;Coris monspeliensis;Coris;monspeliensis;monspeliensis;facil;4;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;2;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Helianthemum_syriacum;Helianthemum syriacum;Helianthemum;syriacum;NA;facil;1;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Lavandula_lanata;Lavandula lanata;Lavandula;lanata;NA;facil;1;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Polygala_rupestris;Polygala rupestris;Polygala;rupestris;NA;facil;1;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Quercus_rotundifolia;Quercus rotundifolia;Quercus;rotundifolia;NA;facil;1;38.93;61.07
7;SNEV07;Sierra Nevada, low-elevation dolomites (Padul 1) ;37.0375;-3.573444;Halimium_atriplicifolium_atriplicifolium;Halimium atriplicifolium;Halimium;atriplicifolium;atriplicifolium;facil;0;38.93;61.07
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;0;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;5;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;3;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Thymus_granatensis_granatensis;Thymus granatensis;Thymus;granatensis;granatensis;facil;4;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Coris_monspeliensis_monspeliensis;Coris monspeliensis;Coris;monspeliensis;monspeliensis;facil;0;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Cistus_clusii_clusii;Cistus clusii;Cistus;clusii;clusii;facil;0;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Dianthus_brachyanthus;Dianthus brachyanthus;Dianthus;brachyanthus;NA;facil;0;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Arenaria_armerina_armerina;Arenaria armerina;Arenaria;armerina;armerina;facil;0;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;1;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Paronychia_suffruticosa_suffruticosa;Paronychia suffruticosa;Paronychia;suffruticosa;suffruticosa;facil;0;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Thymelaea_tartonraira_austroiberica;Thymelaea tartonraira;Thymelaea;tartonraira;austroiberica;facil;0;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Anthyllis_tejedensis_tejedensis;Anthyllis tejedensis;Anthyllis;tejedensis;tejedensis;facil;4;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Alyssum_serpyllifolium_serpyllifolium;Alyssum serpyllifolium;Alyssum;serpyllifolium;serpyllifolium;facil;1;33.28;66.72
8;SNEV08;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;37.043028;-3.526278;Helianthemum_apenninum_suffruticosum;Helianthemum apenninum;Helianthemum;apenninum;suffruticosum;facil;0;33.28;66.72
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Salvia_lavandulifolia_vellerea;Salvia lavandulifolia;Salvia;lavandulifolia;vellerea;facil;3;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Teucrium_similatum;Teucrium similatum;Teucrium;similatum;NA;facil;21;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Genista_cinerea;Genista cinerea;Genista;cinerea;NA;facil;1;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Bupleurum_spinosum;Bupleurum spinosum;Bupleurum;spinosum;NA;facil;3;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Santolina_chamaecyparissus_chamaecyparissus;Santolina chamaecyparissus;Santolina;chamaecyparissus;chamaecyparissus;facil;0;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Thymus_mastichina_mastichina;Thymus mastichina;Thymus;mastichina;mastichina;facil;0;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Rhamnus_saxatilis;Rhamnus saxatilis;Rhamnus;saxatilis;NA;facil;5;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Lavandula_lanata;Lavandula lanata;Lavandula;lanata;NA;facil;6;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Linum_suffruticosum;Linum suffruticosum;Linum;suffruticosum;NA;facil;7;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Teucrium_webbianum;Teucrium webbianum;Teucrium;webbianum;NA;facil;2;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Ulex_parviflorus_parviflorus;Ulex parviflorus;Ulex;parviflorus;parviflorus;facil;6;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Staehelina_dubia;Staehelina dubia;Staehelina;dubia;NA;facil;5;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Helianthemum_cinereum_rotundifolium;Helianthemum cinereum;Helianthemum;cinereum;rotundifolium;facil;8;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;3;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;6;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Anthyllis_tejedensis_tejedensis;Anthyllis tejedensis;Anthyllis;tejedensis;tejedensis;facil;2;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Alyssum_serpyllifolium_serpyllifolium;Alyssum serpyllifolium;Alyssum;serpyllifolium;serpyllifolium;facil;0;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Arenaria_armerina_armerina;Arenaria armerina;Arenaria;armerina;armerina;facil;0;51.66;48.34
9;SNEV09;Sierra Nevada, low-elevation limestones (Granada 1)  ;37.139861;-3.481917;Ptilostemon_hispanicus;Ptilostemon hispanicus;Ptilostemon;hispanicus;NA;facil;1;51.66;48.34
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;10;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Teucrium_similatum;Teucrium similatum;Teucrium;similatum;NA;facil;2;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Salvia_lavandulifolia_vellerea;Salvia lavandulifolia;Salvia;lavandulifolia;vellerea;facil;2;63.74;36.26
10;SNEV10;Sierra Nevada, mid-elevation limestones (Granada 2)  ;37.112889;-3.454472;Helianthemum_cinereum_rotundifolium;Helianthemum cinereum;Helianthemum;cinereum;rotundifolium;facil;30;63.74;36.26
